ID,Price,Brand,Model,Year,Title_Status,Mileage,Color,State,Country,Condition
352,8850,ford,door,2015,clean vehicle,143818,black,georgia, usa,2 days left
353,18712,ford,f-150,2017,clean vehicle,67347,black,michigan, usa,20 hours left
354,0,ford,pickup,2009,salvage insurance,180364,blue,tennessee, usa,2 days left
355,0,ford,door,2009,salvage insurance,184889,black,illinois, usa,17 hours left
356,6300,gmc,mpv,2017,clean vehicle,117400,blue,virginia, usa,17 hours left
357,2220,heartland,country,2010,clean vehicle,1,white,pennsylvania, usa,7 days left
358,6930,jeep,mpv,2019,clean vehicle,47798,red,florida, usa,22 hours left
359,25,chevrolet,door,2008,salvage insurance,130623,white,california, usa,8 days left
360,3440,ford,door,2015,clean vehicle,124542,white,georgia, usa,2 days left
361,50412,ford,door,2017,clean vehicle,47129,black,michigan, usa,2 days left
362,25,ford,pickup,1994,salvage insurance,206162,white,georgia, usa,2 days left
363,950,ford,pk,2001,salvage insurance,229886,red,illinois, usa,17 hours left
364,9270,gmc,mpv,2017,clean vehicle,19490,gray,virginia, usa,17 hours left
365,11380,jeep,mpv,2019,clean vehicle,12038,black,michigan, usa,2 days left
366,5350,hyundai,mpv,2019,clean vehicle,43536,blue,florida, usa,22 hours left
367,2725,chevrolet,door,2004,salvage insurance,308451,black,south carolina, usa,2 days left
368,3790,ford,door,2015,clean vehicle,100893,gray,georgia, usa,2 days left
369,40514,ford,door,2017,clean vehicle,90304,white,michigan, usa,20 hours left
370,0,ford,door,1997,salvage insurance,146912,green,wisconsin, usa,2 days left
371,0,ford,door,1998,salvage insurance,131367,white,illinois, usa,17 hours left
372,9190,gmc,mpv,2017,clean vehicle,31394,gray,virginia, usa,17 hours left
373,10330,infiniti,mpv,2019,clean vehicle,25933,gray,florida, usa,22 hours left
374,1000,acura,door,2008,salvage insurance,118250,gray,michigan, usa,2 days left
375,2925,bmw,door,2013,salvage insurance,46060,white,florida, usa,2 days left
376,3830,ford,door,2015,clean vehicle,50593,gold,georgia, usa,2 days left
377,43402,ford,door,2017,clean vehicle,62387,blue,michigan, usa,2 days left
378,1025,gmc,door,2009,salvage insurance,169634,black,michigan, usa,2 days left
379,17200,honda,van,2016,clean vehicle,72527,gray,new jersey, usa,2 hours left
380,54680,harley-davidson,road/street,2016,clean vehicle,9502,black,virginia, usa,18 hours left
381,6940,honda,door,2010,clean vehicle,217290,no_color,pennsylvania, usa,3 days left
382,13080,infiniti,mpv,2019,clean vehicle,17243,gray,florida, usa,22 hours left
383,25,chevrolet,door,2007,salvage insurance,194903,gray,virginia, usa,2 days left
384,10630,ford,door,2015,clean vehicle,82899,white,georgia, usa,2 days left
385,43009,ford,door,2017,clean vehicle,76418,white,michigan, usa,2 days left
386,25,gmc,door,2003,salvage insurance,138441,white,michigan, usa,2 days left
387,4600,ford,pickup,2006,salvage insurance,240740,brown,mississippi, usa,8 days left
388,4950,honda,mpv,2016,clean vehicle,71404,black,virginia, usa,17 hours left
389,3760,hyundai,doors,2019,clean vehicle,30382,silver,florida, usa,22 hours left
390,3900,acura,door,2009,clean vehicle,179389,black,texas, usa,2 hours left
391,0,cadillac,coupe,2000,salvage insurance,105169,white,virginia, usa,9 days left
392,3830,ford,door,2015,clean vehicle,82534,silver,georgia, usa,2 days left
393,53500,ford,door,2017,clean vehicle,55732,white,michigan, usa,20 hours left
394,25,ford,door,2010,salvage insurance,198596,gray,michigan, usa,2 days left
395,25,ford,door,1998,salvage insurance,300021,brown,arkansas, usa,17 hours left
396,6240,honda,door,2015,clean vehicle,83623,silver,virginia, usa,2 days left
397,4150,jeep,door,2014,clean vehicle,108895,white,new york, usa,2 days left
398,25,jeep,door,1999,salvage insurance,226972,black,florida, usa,16 hours left
399,61200,bmw,series,2020,clean vehicle,7509,black,california, usa,7 days left
400,0,buick,door,2006,salvage insurance,137464,blue,virginia, usa,9 days left
401,13500,bmw,series,2014,clean vehicle,33542,blue,new jersey, usa,2 days left
402,6490,ford,door,2015,clean vehicle,74754,black,georgia, usa,2 days left
403,51502,ford,door,2017,clean vehicle,27661,black,michigan, usa,2 days left
404,250,ford,door,2010,salvage insurance,115241,white,michigan, usa,2 days left
405,25,ford,door,1984,salvage insurance,41577,white,arkansas, usa,17 hours left
406,8160,honda,van,2015,clean vehicle,109027,gray,virginia, usa,2 days left
407,7770,jeep,door,2014,clean vehicle,72732,gray,new york, usa,2 days left
408,200,jeep,door,2001,salvage insurance,126400,green,maryland, usa,16 hours left
409,25,audi,door,2008,salvage insurance,177422,black,texas, usa,17 hours left
410,0,chevrolet,door,1995,salvage insurance,274706,green,arizona, usa,2 days left
411,1825,bmw,coupe,2008,salvage insurance,77984,white,georgia, usa,2 days left
412,39800,bmw,series,2017,clean vehicle,23177,blue,california, usa,21 hours left
413,9210,ford,door,2015,clean vehicle,26911,silver,georgia, usa,2 days left
414,58500,ford,srw,2019,clean vehicle,21527,blue,washington, usa,21 hours left
415,125,ford,door,2014,salvage insurance,56461,silver,michigan, usa,2 days left
416,3960,honda,door,2015,clean vehicle,95128,white,virginia, usa,2 days left
417,5998,hyundai,doors,2014,clean vehicle,122975,phantom black,new york, usa,5 days left
418,3700,honda,doors,2014,clean vehicle,162824,blue,new york, usa,2 days left
419,0,kia,wagon,2008,salvage insurance,148463,silver,indiana, usa,16 hours left
420,0,audi,door,2005,salvage insurance,181896,black,california, usa,19 hours left
421,0,bmw,door,2000,salvage insurance,216657,gray,utah, usa,2 days left
422,5000,gmc,door,2012,clean vehicle,140339,black,utah, usa,19 hours left
423,15050,infiniti,mpv,2019,clean vehicle,26786,white,texas, usa,17 hours left
424,3960,hyundai,doors,2019,clean vehicle,35623,red,ohio, usa,2 days left
425,36300,lincoln,nautilus,2019,clean vehicle,14541,black,california, usa,1 days left
426,55600,lexus,gx,2020,clean vehicle,8186,silver,florida, usa,2 days left
427,2630,nissan,doors,2018,clean vehicle,36739,gray,california, usa,20 hours left
428,5690,nissan,mpv,2017,clean vehicle,42616,blue,new jersey, usa,17 hours left
429,19500,audi,q5,2017,clean vehicle,65833,blue,texas, usa,3 days left
430,450,chevrolet,coupe,2008,salvage insurance,123515,yellow,minnesota, usa,2 days left
431,20400,cadillac,door,2015,clean vehicle,36122,white,wisconsin, usa,2 days left
432,4320,chevrolet,door,2011,clean vehicle,88359,brown,florida, usa,22 hours left
433,33001,ford,f-150,2017,clean vehicle,35905,gray,michigan, usa,2 days left
434,10000,ford,door,2017,salvage insurance,35747,red,arkansas, usa,17 hours left
435,0,ford,door,2004,salvage insurance,167011,red,maryland, usa,16 hours left
436,5790,gmc,door,2012,clean vehicle,105020,white,utah, usa,19 hours left
437,14750,infiniti,mpv,2019,clean vehicle,11047,black,texas, usa,17 hours left
438,4010,hyundai,doors,2019,clean vehicle,31233,silver,ohio, usa,2 days left
439,40000,mercedes-benz,gle,2019,clean vehicle,19427,white,california, usa,1 days left
440,13000,kia,sportage,2017,clean vehicle,71991,silver,new jersey, usa,2 hours left
441,3550,nissan,doors,2018,clean vehicle,29043,blue,california, usa,20 hours left
442,3040,nissan,doors,2017,clean vehicle,36064,gray,new jersey, usa,17 hours left
443,0,chevrolet,coupe,2008,salvage insurance,270080,yellow,illinois, usa,17 hours left
444,36400,audi,5,2015,clean vehicle,47213,black,wisconsin, usa,2 days left
445,4480,ford,door,2011,clean vehicle,116480,black,florida, usa,23 hours left
446,31003,ford,door,2017,clean vehicle,72084,red,michigan, usa,20 hours left
447,75,ford,pickup,2001,salvage insurance,295780,gold,arkansas, usa,17 hours left
448,8850,gmc,door,2011,clean vehicle,148035,white,utah, usa,19 hours left
449,14750,infiniti,mpv,2019,clean vehicle,11396,white,texas, usa,17 hours left
450,4690,hyundai,mpv,2019,clean vehicle,33785,silver,ohio, usa,2 days left
451,23000,land,sport,2018,clean vehicle,20103,black,california, usa,1 days left
452,46900,land,discovery,2018,clean vehicle,32387,black,florida, usa,2 days left
453,10740,mercedes-benz,doors,2018,clean vehicle,48140,white,california, usa,20 hours left
454,3160,nissan,doors,2017,clean vehicle,34861,gray,new jersey, usa,17 hours left
455,0,chevrolet,door,2006,salvage insurance,268040,silver,texas, usa,17 hours left
456,3450,chrysler,door,2011,clean vehicle,114119,gold,florida, usa,22 hours left
457,27102,ford,f-150,2017,clean vehicle,34165,red,michigan, usa,2 days left
458,500,gmc,door,2018,salvage insurance,27442,black,arkansas, usa,17 hours left
459,5100,gmc,door,2011,clean vehicle,144792,white,utah, usa,19 hours left
460,15010,infiniti,mpv,2019,clean vehicle,11394,beige,texas, usa,17 hours left
461,5800,jeep,mpv,2019,clean vehicle,30546,silver,ohio, usa,2 days left
462,23200,land,sport,2018,clean vehicle,23745,black,california, usa,1 days left
463,8000,hyundai,door,2015,clean vehicle,88274,red,pennsylvania, usa,7 days left
464,3390,nissan,doors,2018,clean vehicle,38349,gray,california, usa,20 hours left
465,3140,nissan,doors,2017,clean vehicle,30142,white,new jersey, usa,17 hours left
466,25,chevrolet,door,2007,salvage insurance,267834,black,texas, usa,17 hours left
467,15000,bmw,door,2014,clean vehicle,44730,silver,illinois, usa,21 hours left
468,10440,chevrolet,cab,2011,clean vehicle,92476,blue,florida, usa,23 hours left
469,23911,ford,f-150,2017,clean vehicle,25698,black,michigan, usa,20 hours left
470,25,ford,pk,2010,salvage insurance,155242,gray,oklahoma, usa,17 hours left
471,21400,gmc,acadia,2018,clean vehicle,54332,gray,new jersey, usa,2 hours left
472,5380,gmc,cab,2011,clean vehicle,119215,white,utah, usa,19 hours left
473,11000,jeep,mpv,2019,clean vehicle,8930,red,michigan, usa,2 days left
474,4950,jeep,mpv,2019,clean vehicle,46985,silver,ohio, usa,2 days left
475,22500,land,sport,2018,clean vehicle,30220,black,california, usa,2 days left
476,30300,maserati,ghibli,2017,clean vehicle,37021,black,florida, usa,2 days left
477,2630,nissan,doors,2018,clean vehicle,43152,white,california, usa,20 hours left
478,3140,nissan,doors,2017,clean vehicle,34318,silver,new jersey, usa,17 hours left
479,2300,chevrolet,door,2011,salvage insurance,88287,white,arkansas, usa,17 hours left
480,4310,chevrolet,door,2011,clean vehicle,105486,black,florida, usa,22 hours left
481,26012,ford,door,2017,clean vehicle,19850,black,michigan, usa,20 hours left
482,75,ford,door,2014,salvage insurance,116535,silver,oklahoma, usa,17 hours left
483,48500,gmc,1500,2019,clean vehicle,15777,black,pennsylvania, usa,1 days left
484,3330,gmc,mpv,2009,clean vehicle,87448,white,utah, usa,19 hours left
485,11200,jeep,mpv,2019,clean vehicle,8395,yellow,michigan, usa,2 days left
486,4730,hyundai,mpv,2019,clean vehicle,30121,red,ohio, usa,2 days left
487,24900,mercedes-benz,glc,2018,clean vehicle,33687,white,california, usa,1 days left
488,29400,mercedes-benz,e-class,2017,clean vehicle,37561,blue,florida, usa,2 days left
489,8350,nissan,cab,2018,clean vehicle,32256,gray,california, usa,20 hours left
490,475,peterbilt,truck,2012,salvage insurance,902041,gold,florida, usa,17 hours left
491,3210,nissan,doors,2017,clean vehicle,25255,black,new jersey, usa,17 hours left
492,25,chevrolet,van,2006,salvage insurance,165327,white,arkansas, usa,17 hours left
493,4200,chevrolet,cutaway,2006,clean vehicle,118009,white,wisconsin, usa,21 hours left
494,8430,chevrolet,utility,2011,clean vehicle,114547,black,florida, usa,22 hours left
495,25503,ford,f-150,2017,clean vehicle,18647,black,michigan, usa,9 minutes
496,0,ford,pickup,1996,salvage insurance,252588,red,oklahoma, usa,17 hours left
497,26000,gmc,limited,2019,clean vehicle,16669,black,pennsylvania, usa,1 days left
498,3900,honda,doors,2017,clean vehicle,47970,blue,virginia, usa,2 days left
499,11200,jeep,mpv,2019,clean vehicle,12905,gray,michigan, usa,2 days left
500,8610,jeep,mpv,2019,clean vehicle,22123,silver,ohio, usa,2 days left
501,28000,mercedes-benz,gle,2018,clean vehicle,40780,white,california, usa,1 days left
502,84900,mercedes-benz,sl-class,2017,clean vehicle,25302,silver,florida, usa,2 days left
503,10840,lexus,mpv,2017,clean vehicle,36596,black,california, usa,20 hours left
504,100,peterbilt,truck,2012,salvage insurance,0,blue,florida, usa,17 hours left
505,11050,ram,door,2017,clean vehicle,30421,white,new jersey, usa,17 hours left
506,0,chevrolet,door,2012,salvage insurance,134938,orange,oklahoma, usa,17 hours left
507,1000,chevrolet,door,2005,clean vehicle,135675,gray,wisconsin, usa,21 hours left
508,3570,dodge,door,2015,clean vehicle,17355,black,georgia, usa,2 days left
509,25001,ford,door,2017,clean vehicle,27773,gray,michigan, usa,2 days left
510,0,ford,door,2010,salvage insurance,86841,silver,oklahoma, usa,17 hours left
511,5630,gmc,mpv,2017,clean vehicle,58366,black,virginia, usa,2 days left
512,11100,jeep,mpv,2019,clean vehicle,11229,white,michigan, usa,2 days left
513,4650,hyundai,mpv,2019,clean vehicle,27492,white,ohio, usa,2 days left
514,0,lincoln,door,2005,salvage insurance,89705,green,minnesota, usa,17 hours left
515,3820,nissan,mpv,2016,clean vehicle,41654,blue,california, usa,20 hours left
516,0,peterbilt,truck,2009,salvage insurance,982486,blue,florida, usa,17 hours left
517,2900,nissan,doors,2017,clean vehicle,31954,gray,new jersey, usa,17 hours left
518,50,chevrolet,door,2008,salvage insurance,172102,blue,texas, usa,17 hours left
519,5100,chevrolet,pickup,2004,clean vehicle,173321,gray,wisconsin, usa,21 hours left
520,4700,dodge,door,2015,clean vehicle,93423,red,georgia, usa,2 days left
521,29502,ford,f-150,2017,clean vehicle,14053,red,michigan, usa,2 days left
522,0,ford,door,2008,salvage insurance,145483,red,oklahoma, usa,17 hours left
523,6160,honda,door,2017,clean vehicle,25956,white,virginia, usa,2 days left
524,10910,jeep,mpv,2019,clean vehicle,12253,red,michigan, usa,2 days left
525,3440,hyundai,doors,2019,clean vehicle,34895,gray,ohio, usa,2 days left
526,16000,mazda,cx-3,2016,clean vehicle,47753,gray,florida, usa,2 days left
527,3810,kia,door,2016,clean vehicle,39408,black,california, usa,20 hours left
528,1025,peterbilt,truck,2010,salvage insurance,1017936,color:,georgia, usa,17 hours left
529,3020,nissan,doors,2017,clean vehicle,33599,white,new jersey, usa,17 hours left
530,0,chevrolet,door,2003,salvage insurance,194673,gray,texas, usa,17 hours left
531,2000,chevrolet,pickup,2003,clean vehicle,507985,red,wisconsin, usa,21 hours left
532,3870,ford,door,2010,clean vehicle,185983,white,florida, usa,22 hours left
533,24811,ford,door,2017,clean vehicle,28464,red,michigan, usa,21 hours left
534,75,ford,door,2007,salvage insurance,154989,blue,oklahoma, usa,17 hours left
535,5420,honda,doors,2017,clean vehicle,16702,black,virginia, usa,2 days left
536,11100,jeep,mpv,2019,clean vehicle,11449,yellow,michigan, usa,2 days left
537,4750,hyundai,mpv,2019,clean vehicle,25847,gray,ohio, usa,2 days left
538,17900,mercedes-benz,door,2015,clean vehicle,49772,gray,florida, usa,2 days left
539,3800,nissan,door,2015,clean vehicle,83915,black,california, usa,20 hours left
540,3160,nissan,doors,2017,clean vehicle,40306,silver,new jersey, usa,17 hours left
541,25,chevrolet,pickup,2010,salvage insurance,149189,white,colorado, usa,17 hours left
542,1200,chevrolet,door,2001,clean vehicle,149543,red,wisconsin, usa,21 hours left
543,6470,chevrolet,coupe,2010,clean vehicle,69622,yellow,florida, usa,22 hours left
544,26400,ford,door,2017,clean vehicle,36295,red,michigan, usa,19 hours left
545,0,gmc,door,1993,salvage insurance,0,light blue,colorado, usa,18 hours left
546,32500,gmc,2500hd,2018,clean vehicle,14856,blue,pennsylvania, usa,1 days left
547,6900,honda,mpv,2017,clean vehicle,44129,brown,minnesota, usa,18 hours left
548,11030,jeep,mpv,2019,clean vehicle,10861,yellow,michigan, usa,2 days left
549,3460,hyundai,door,2012,clean vehicle,142106,white,mississippi, usa,2 days left
550,18000,mercedes-benz,door,2015,clean vehicle,82411,black,florida, usa,2 days left
551,3250,hyundai,door,2015,clean vehicle,111612,gray,california, usa,20 hours left
552,3210,nissan,doors,2017,clean vehicle,35251,gray,new jersey, usa,17 hours left
553,13200,chevrolet,door,2017,clean vehicle,50408,black,pennsylvania, usa,2 days left
554,27705,ford,f-150,2019,clean vehicle,15630,gray,michigan, usa,19 hours left
555,7200,chevrolet,door,2017,clean vehicle,53273,black,pennsylvania, usa,2 days left
556,28714,ford,f-150,2019,clean vehicle,14786,white,michigan, usa,19 hours left
557,11200,chevrolet,door,2017,clean vehicle,85315,white,pennsylvania, usa,2 days left
